quote_id,sqft_extracted,source,pattern
6897,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
6909,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
6925,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
6933,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
6939,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
6943,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
6955,1000.0,job_description,"(\d[\d\s\.,]*)\s*sq\.?\s*ft\.?"
7002,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7007,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7014,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7032,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7038,1000.0,job_description,"(\d[\d\s\.,]*)\s*sq\.?\s*ft\.?"
7055,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7090,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7179,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7196,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7219,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7227,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7228,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7231,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7234,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7242,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7276,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7283,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7288,1500.0,job_description,"(\d[\d\s\.,]*)\s*p2"
7289,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7600,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7641,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7779,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7785,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7786,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7789,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7810,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7821,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7822,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7824,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7843,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7844,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7845,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7868,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7874,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7876,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7887,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7894,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7895,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7909,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7910,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7920,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7935,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7937,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7940,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
7942,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
8000,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
8001,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
8007,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
8009,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
8044,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
8050,1000.0,job_description,"(\d[\d\s\.,]*)\s*sq\.?\s*ft\.?"
8064,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
8065,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
8075,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
8077,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
8079,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
8098,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
8111,1000.0,job_description,"(\d[\d\s\.,]*)\s*sq\.?\s*ft\.?"
8113,1000.0,job_description,"(\d[\d\s\.,]*)\s*sq\.?\s*ft\.?"
8114,1000.0,job_description,"(\d[\d\s\.,]*)\s*sq\.?\s*ft\.?"
8135,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
8157,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
8167,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
8173,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
8186,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
8207,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
8214,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
8264,1330.0,job_description,"(\d[\d\s\.,]*)\s*p2"
8297,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
8300,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
8302,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
8303,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
8304,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
8305,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
8306,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
8307,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
8507,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
8521,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
8783,250.0,job_description,"membrane\s*[:\-]?\s*(\d[\d\s\.,]*)"
8967,1000.0,job_description,"(\d[\d\s\.,]*)\s*sq\.?\s*ft\.?"
9258,1175.0,job_description,"toiture\s*[:\-=]?\s*(\d[\d\s\.,]*)"
9287,1000.0,job_description,"(\d[\d\s\.,]*)\s*pi²"
9310,360.0,job_description,"(\d[\d\s\.,]*)\s*sf"
9407,375.0,job_description,"toit\s*[:\-=]?\s*(\d[\d\s\.,]*)"
9413,375.0,job_description,"toit\s*[:\-=]?\s*(\d[\d\s\.,]*)"
1991,400.0,material_descriptions,"toiture\s*[:\-=]?\s*(\d[\d\s\.,]*)"
2450,1750.0,material_descriptions,"(\d[\d\s\.,]*)\s*pi\s*ca"
3025,500.0,sub_descriptions,"(\d[\d\s\.,]*)\s*pi2"
